0 1.71196e+09 52.1926 0.149718
1 1.71196e+09 52.1926 0.149717
2 1.71196e+09 52.1926 0.149715
3 1.71196e+09 52.1926 0.149713
4 1.71196e+09 52.1926 0.149711
5 1.71196e+09 52.1926 0.14971
6 1.71196e+09 52.1926 0.149708
7 1.71196e+09 52.1926 0.149706
8 1.71196e+09 52.1926 0.149705
9 1.71196e+09 52.1926 0.149703
10 1.71196e+09 52.1926 0.149702
11 1.71196e+09 52.1926 0.1497
12 1.71196e+09 52.1926 0.149699
13 1.71196e+09 52.1926 0.149697
14 1.71196e+09 52.1926 0.149696
15 1.71196e+09 52.1926 0.149695
16 1.71196e+09 52.1926 0.149693
17 1.71196e+09 52.1926 0.149692
18 1.71196e+09 52.1926 0.149691
19 1.71196e+09 52.1926 0.14969
20 1.71196e+09 52.1926 0.149688
21 1.71196e+09 52.1926 0.149687
22 1.71196e+09 52.1926 0.149686
23 1.71196e+09 52.1926 0.149685
24 1.71196e+09 52.1926 0.149683
25 1.71196e+09 52.1926 0.149682
26 1.71196e+09 52.1926 0.149681
27 1.71196e+09 52.1926 0.14968
28 1.71196e+09 52.1926 0.149679
29 1.71196e+09 52.1926 0.149678
30 1.71196e+09 52.1926 0.149677
31 1.71196e+09 52.1926 0.149676
32 1.71196e+09 52.1926 0.149675
33 1.71196e+09 52.1926 0.149674
34 1.71196e+09 52.1926 0.149673
35 1.71196e+09 52.1926 0.149673
36 1.71196e+09 52.1926 0.149672
37 1.71196e+09 52.1926 0.149671
38 1.71196e+09 52.1926 0.149671
39 1.71196e+09 52.1926 0.14967
40 1.71196e+09 52.1926 0.14967
41 1.71196e+09 52.1926 0.149669
42 1.71196e+09 52.1926 0.149668
43 1.71196e+09 52.1926 0.149667
44 1.71196e+09 52.1926 0.149666
45 1.71196e+09 52.1926 0.149665
46 1.71196e+09 52.1926 0.149664
47 1.71196e+09 52.1926 0.149663
48 1.71196e+09 52.1926 0.149662
49 1.71196e+09 52.1926 0.149661
50 1.71196e+09 52.1926 0.14966
51 1.71196e+09 52.1926 0.149659
52 1.71196e+09 52.1926 0.149657
53 1.71196e+09 52.1926 0.149656
54 1.71196e+09 52.1926 0.149655
55 1.71196e+09 52.1926 0.149653
56 1.71196e+09 52.1926 0.149652
57 1.71196e+09 52.1926 0.14965
58 1.71196e+09 52.1926 0.149648
59 1.71196e+09 52.1926 0.149647
60 1.71196e+09 52.1926 0.149645
61 1.71196e+09 52.1926 0.149643
62 1.71196e+09 52.1926 0.149642
63 1.71196e+09 52.1926 0.14964
64 1.71196e+09 52.1926 0.149638
65 1.71196e+09 52.1926 0.149636
66 1.71196e+09 52.1926 0.149634
67 1.71196e+09 52.1926 0.149633
68 1.71196e+09 52.1926 0.149631
69 1.71196e+09 52.1926 0.149629
70 1.71196e+09 52.1926 0.149627
71 1.71196e+09 52.1926 0.149625
72 1.71196e+09 52.1926 0.149623
73 1.71196e+09 52.1926 0.149621
74 1.71196e+09 52.1926 0.149618
75 1.71196e+09 52.1926 0.149616
76 1.71196e+09 52.1926 0.149614
77 1.71196e+09 52.1926 0.149612
78 1.71196e+09 52.1926 0.14961
79 1.71196e+09 52.1926 0.149607
80 1.71196e+09 52.1926 0.149605
81 1.71196e+09 52.1926 0.149603
82 1.71196e+09 52.1926 0.149601
83 1.71196e+09 52.1926 0.149599
84 1.71196e+09 52.1926 0.149597
85 1.71196e+09 52.1926 0.149595
86 1.71196e+09 52.1926 0.149593
87 1.71196e+09 52.1926 0.149591
88 1.71196e+09 52.1926 0.149589
89 1.71196e+09 52.1926 0.149587
90 1.71196e+09 52.1926 0.149585
91 1.71196e+09 52.1926 0.149583
92 1.71196e+09 52.1926 0.149581
93 1.71196e+09 52.1926 0.14958
94 1.71196e+09 52.1926 0.149578
95 1.71196e+09 52.1926 0.149576
96 1.71196e+09 52.1926 0.149575
97 1.71196e+09 52.1926 0.149573
98 1.71196e+09 52.1926 0.149571
99 1.71196e+09 52.1926 0.14957
100 1.71196e+09 52.1926 0.149568
101 1.71196e+09 52.1926 0.149567
102 1.71196e+09 52.1926 0.149565
103 1.71196e+09 52.1926 0.149563
104 1.71196e+09 52.1926 0.149561
105 1.71196e+09 52.1926 0.149559
106 1.71196e+09 52.1926 0.149558
107 1.71196e+09 52.1926 0.149556
108 1.71196e+09 52.1926 0.149554
109 1.71196e+09 52.1926 0.149552
110 1.71196e+09 52.1926 0.14955
111 1.71196e+09 52.1926 0.149549
112 1.71196e+09 52.1926 0.149548
113 1.71196e+09 52.1926 0.149546
114 1.71196e+09 52.1926 0.149545
115 1.71196e+09 52.1926 0.149545
116 1.71196e+09 52.1926 0.149544
117 1.71196e+09 52.1926 0.149543
118 1.71196e+09 52.1926 0.149543
119 1.71196e+09 52.1926 0.149542
120 1.71196e+09 52.1926 0.149542
121 1.71196e+09 52.1926 0.149541
122 1.71196e+09 52.1926 0.149541
123 1.71196e+09 52.1926 0.149541
124 1.71196e+09 52.1926 0.149541
125 1.71196e+09 52.1926 0.149541
126 1.71196e+09 52.1926 0.149541
127 1.71196e+09 52.1926 0.149542
128 1.71196e+09 52.1926 0.149542
129 1.71196e+09 52.1926 0.149543
130 1.71196e+09 52.1926 0.149543
131 1.71196e+09 52.1926 0.149544
132 1.71196e+09 52.1926 0.149544
133 1.71196e+09 52.1926 0.149544
134 1.71196e+09 52.1926 0.149544
135 1.71196e+09 52.1926 0.149545
136 1.71196e+09 52.1926 0.149545
137 1.71196e+09 52.1926 0.149545
138 1.71196e+09 52.1926 0.149546
139 1.71196e+09 52.1926 0.149546
140 1.71196e+09 52.1926 0.149547
141 1.71196e+09 52.1926 0.149547
142 1.71196e+09 52.1926 0.149547
143 1.71196e+09 52.1926 0.149547
144 1.71196e+09 52.1926 0.149548
145 1.71196e+09 52.1926 0.149548
146 1.71196e+09 52.1926 0.149548
147 1.71196e+09 52.1926 0.149548
148 1.71196e+09 52.1926 0.149548
149 1.71196e+09 52.1926 0.149548
150 1.71196e+09 52.1926 0.149548
151 1.71196e+09 52.1926 0.149548
152 1.71196e+09 52.1926 0.149549
153 1.71196e+09 52.1926 0.149549
154 1.71196e+09 52.1926 0.149549
155 1.71196e+09 52.1926 0.149549
156 1.71196e+09 52.1926 0.149549
157 1.71196e+09 52.1926 0.149549
158 1.71196e+09 52.1926 0.14955
159 1.71196e+09 52.1926 0.14955
160 1.71196e+09 52.1926 0.14955
161 1.71196e+09 52.1926 0.14955
162 1.71196e+09 52.1926 0.149551
163 1.71196e+09 52.1926 0.149551
164 1.71196e+09 52.1926 0.149551
165 1.71196e+09 52.1926 0.149551
166 1.71196e+09 52.1926 0.149552
167 1.71196e+09 52.1926 0.149552
168 1.71196e+09 52.1926 0.149553
169 1.71196e+09 52.1926 0.149553
170 1.71196e+09 52.1926 0.149553
171 1.71196e+09 52.1926 0.149554
172 1.71196e+09 52.1926 0.149554
173 1.71196e+09 52.1926 0.149555
174 1.71196e+09 52.1926 0.149555
175 1.71196e+09 52.1926 0.149556
176 1.71196e+09 52.1926 0.149556
177 1.71196e+09 52.1926 0.149557
178 1.71196e+09 52.1926 0.149557
179 1.71196e+09 52.1926 0.149558
180 1.71196e+09 52.1926 0.149558
181 1.71196e+09 52.1926 0.149559
182 1.71196e+09 52.1926 0.149559
183 1.71196e+09 52.1926 0.14956
184 1.71196e+09 52.1926 0.14956
185 1.71196e+09 52.1926 0.14956
186 1.71196e+09 52.1926 0.149561
187 1.71196e+09 52.1926 0.149561
188 1.71196e+09 52.1926 0.149561
189 1.71196e+09 52.1926 0.149561
190 1.71196e+09 52.1926 0.149562
191 1.71196e+09 52.1926 0.149562
192 1.71196e+09 52.1926 0.149562
193 1.71196e+09 52.1926 0.149562
194 1.71196e+09 52.1926 0.149563
195 1.71196e+09 52.1926 0.149563
196 1.71196e+09 52.1926 0.149563
197 1.71196e+09 52.1926 0.149563
198 1.71196e+09 52.1926 0.149563
199 1.71196e+09 52.1926 0.149563
200 1.71196e+09 52.1926 0.149563
201 1.71196e+09 52.1926 0.149563
202 1.71196e+09 52.1926 0.149563
203 1.71196e+09 52.1926 0.149563
204 1.71196e+09 52.1926 0.149563
205 1.71196e+09 52.1926 0.149563
206 1.71196e+09 52.1926 0.149563
207 1.71196e+09 52.1926 0.149563
208 1.71196e+09 52.1926 0.149562
209 1.71196e+09 52.1926 0.149562
210 1.71196e+09 52.1926 0.149562
211 1.71196e+09 52.1926 0.149562
212 1.71196e+09 52.1926 0.149562
213 1.71196e+09 52.1926 0.149561
214 1.71196e+09 52.1926 0.149561
215 1.71196e+09 52.1926 0.149561
216 1.71196e+09 52.1926 0.149561
217 1.71196e+09 52.1926 0.149561
218 1.71196e+09 52.1926 0.149562
219 1.71196e+09 52.1926 0.149562
220 1.71196e+09 52.1926 0.149562
221 1.71196e+09 52.1926 0.149562
222 1.71196e+09 52.1926 0.149562
223 1.71196e+09 52.1926 0.149562
224 1.71196e+09 52.1926 0.149562
225 1.71196e+09 52.1926 0.149562
226 1.71196e+09 52.1926 0.149562
227 1.71196e+09 52.1926 0.149562
228 1.71196e+09 52.1926 0.149562
229 1.71196e+09 52.1926 0.149562
230 1.71196e+09 52.1926 0.149562
231 1.71196e+09 52.1926 0.149562
232 1.71196e+09 52.1926 0.149562
233 1.71196e+09 52.1926 0.149562
234 1.71196e+09 52.1926 0.149562
235 1.71196e+09 52.1926 0.149562
236 1.71196e+09 52.1926 0.149562
237 1.71196e+09 52.1926 0.149562
238 1.71196e+09 52.1926 0.149562
239 1.71196e+09 52.1926 0.149562
240 1.71196e+09 52.1926 0.149562
241 1.71196e+09 52.1926 0.149561
242 1.71196e+09 52.1926 0.14956
243 1.71196e+09 52.1926 0.149558
244 1.71196e+09 52.1926 0.149557
245 1.71196e+09 52.1926 0.149555
246 1.71196e+09 52.1926 0.149554
247 1.71196e+09 52.1926 0.149552
248 1.71196e+09 52.1926 0.14955
249 1.71196e+09 52.1926 0.149547
250 1.71196e+09 52.1926 0.149545
251 1.71196e+09 52.1926 0.149543
252 1.71196e+09 52.1926 0.149541
253 1.71196e+09 52.1926 0.149539
254 1.71196e+09 52.1926 0.149537
255 1.71196e+09 52.1926 0.149535
256 1.71196e+09 52.1926 0.149533
257 1.71196e+09 52.1926 0.14953
258 1.71196e+09 52.1926 0.149528
259 1.71196e+09 52.1926 0.149526
260 1.71196e+09 52.1926 0.149523
261 1.71196e+09 52.1926 0.149521
262 1.71196e+09 52.1926 0.149519
263 1.71196e+09 52.1926 0.149517
264 1.71196e+09 52.1926 0.149515
265 1.71196e+09 52.1926 0.149512
266 1.71196e+09 52.1926 0.14951
267 1.71196e+09 52.1926 0.149508
268 1.71196e+09 52.1926 0.149506
269 1.71196e+09 52.1926 0.149504
270 1.71196e+09 52.1926 0.149502
271 1.71196e+09 52.1926 0.1495
272 1.71196e+09 52.1926 0.149498
273 1.71196e+09 52.1926 0.149496
274 1.71196e+09 52.1926 0.149494
275 1.71196e+09 52.1926 0.149492
276 1.71196e+09 52.1926 0.14949
277 1.71196e+09 52.1926 0.149488
278 1.71196e+09 52.1926 0.149487
279 1.71196e+09 52.1926 0.149485
280 1.71196e+09 52.1926 0.149483
281 1.71196e+09 52.1926 0.149481
282 1.71196e+09 52.1926 0.149479
283 1.71196e+09 52.1926 0.149477
284 1.71196e+09 52.1926 0.149474
285 1.71196e+09 52.1926 0.149472
286 1.71196e+09 52.1926 0.149469
287 1.71196e+09 52.1926 0.149467
288 1.71196e+09 52.1926 0.149464
289 1.71196e+09 52.1926 0.149461
290 1.71196e+09 52.1926 0.149458
291 1.71196e+09 52.1926 0.149456
292 1.71196e+09 52.1926 0.149453
293 1.71196e+09 52.1926 0.14945
294 1.71196e+09 52.1926 0.149447
295 1.71196e+09 52.1926 0.149445
296 1.71196e+09 52.1926 0.149442
297 1.71196e+09 52.1926 0.149439
298 1.71196e+09 52.1926 0.149436
299 1.71196e+09 52.1926 0.149433
300 1.71196e+09 52.1926 0.14943
301 1.71196e+09 52.1926 0.149427
302 1.71196e+09 52.1926 0.149425
303 1.71196e+09 52.1926 0.149422
304 1.71196e+09 52.1926 0.14942
305 1.71196e+09 52.1926 0.149417
306 1.71196e+09 52.1926 0.149415
307 1.71196e+09 52.1926 0.149412
308 1.71196e+09 52.1926 0.14941
309 1.71196e+09 52.1926 0.149407
310 1.71196e+09 52.1926 0.149405
311 1.71196e+09 52.1926 0.149403
312 1.71196e+09 52.1926 0.149401
313 1.71196e+09 52.1926 0.149399
314 1.71196e+09 52.1926 0.149398
315 1.71196e+09 52.1926 0.149396
316 1.71196e+09 52.1926 0.149395
317 1.71196e+09 52.1926 0.149393
318 1.71196e+09 52.1926 0.149392
319 1.71196e+09 52.1927 0.149391
320 1.71196e+09 52.1927 0.14939
321 1.71196e+09 52.1927 0.149389
322 1.71196e+09 52.1927 0.149388
323 1.71196e+09 52.1927 0.149386
324 1.71196e+09 52.1927 0.149385
325 1.71196e+09 52.1927 0.149384
326 1.71196e+09 52.1927 0.149383
327 1.71196e+09 52.1927 0.149382
328 1.71196e+09 52.1927 0.149382
329 1.71196e+09 52.1927 0.149381
330 1.71196e+09 52.1927 0.14938
331 1.71196e+09 52.1927 0.149379
332 1.71196e+09 52.1927 0.149379
333 1.71196e+09 52.1927 0.149378
334 1.71196e+09 52.1927 0.149377
335 1.71196e+09 52.1927 0.149377
336 1.71196e+09 52.1927 0.149376
337 1.71196e+09 52.1927 0.149376
338 1.71196e+09 52.1927 0.149376
339 1.71196e+09 52.1927 0.149375
340 1.71196e+09 52.1927 0.149375
341 1.71196e+09 52.1927 0.149374
342 1.71196e+09 52.1927 0.149373
343 1.71196e+09 52.1927 0.149372
344 1.71196e+09 52.1927 0.149371
345 1.71196e+09 52.1927 0.14937
346 1.71196e+09 52.1927 0.149369
347 1.71196e+09 52.1927 0.149368
348 1.71196e+09 52.1927 0.149366
349 1.71196e+09 52.1927 0.149365
350 1.71196e+09 52.1927 0.149363
351 1.71196e+09 52.1927 0.149362
352 1.71196e+09 52.1927 0.149362
353 1.71196e+09 52.1927 0.149361
354 1.71196e+09 52.1927 0.14936
355 1.71196e+09 52.1927 0.149359
356 1.71196e+09 52.1927 0.149359
357 1.71196e+09 52.1927 0.149358
358 1.71196e+09 52.1927 0.149358
359 1.71196e+09 52.1927 0.149357
360 1.71196e+09 52.1927 0.149357
361 1.71196e+09 52.1927 0.149356
362 1.71196e+09 52.1927 0.149355
363 1.71196e+09 52.1927 0.149355
364 1.71196e+09 52.1927 0.149354
365 1.71196e+09 52.1927 0.149353
366 1.71196e+09 52.1927 0.149353
367 1.71196e+09 52.1927 0.149352
368 1.71196e+09 52.1927 0.149351
369 1.71196e+09 52.1927 0.149351
370 1.71196e+09 52.1927 0.14935
371 1.71196e+09 52.1927 0.149349
372 1.71196e+09 52.1927 0.149349
373 1.71196e+09 52.1927 0.149348
374 1.71196e+09 52.1927 0.149347
375 1.71196e+09 52.1927 0.149347
376 1.71196e+09 52.1927 0.149346
377 1.71196e+09 52.1927 0.149345
378 1.71196e+09 52.1927 0.149345
379 1.71196e+09 52.1927 0.149344
380 1.71196e+09 52.1927 0.149343
381 1.71196e+09 52.1927 0.149343
382 1.71196e+09 52.1926 0.149342
383 1.71196e+09 52.1926 0.149342
384 1.71196e+09 52.1926 0.149342
385 1.71196e+09 52.1926 0.149341
386 1.71196e+09 52.1926 0.149341
387 1.71196e+09 52.1926 0.149341
388 1.71196e+09 52.1926 0.14934
389 1.71196e+09 52.1926 0.14934
390 1.71196e+09 52.1926 0.14934
391 1.71196e+09 52.1926 0.149339
392 1.71196e+09 52.1926 0.149339
393 1.71196e+09 52.1926 0.149338
394 1.71196e+09 52.1926 0.149337
395 1.71196e+09 52.1926 0.149336
396 1.71196e+09 52.1926 0.149335
397 1.71196e+09 52.1926 0.149334
398 1.71196e+09 52.1926 0.149333
399 1.71196e+09 52.1926 0.149331
400 1.71196e+09 52.1926 0.14933
401 1.71196e+09 52.1926 0.149329
402 1.71196e+09 52.1926 0.149328
403 1.71196e+09 52.1926 0.149327
404 1.71196e+09 52.1926 0.149326
405 1.71196e+09 52.1926 0.149326
406 1.71196e+09 52.1926 0.149325
407 1.71196e+09 52.1926 0.149324
408 1.71196e+09 52.1926 0.149323
409 1.71196e+09 52.1926 0.149322
410 1.71196e+09 52.1926 0.149322
411 1.71196e+09 52.1926 0.14932
412 1.71196e+09 52.1926 0.149319
413 1.71196e+09 52.1926 0.149318
414 1.71196e+09 52.1926 0.149316
415 1.71196e+09 52.1926 0.149314
